spg,a,b,c,alpha,beta,gamma,wp0,x0,y0,z0,wp1,x1,y1,z1,wp2,x2,y2,z2,wp3,x3,y3,z3,wp4,x4,y4,z4,wp5,x5,y5,z5,wp6,x6,y6,z6,wp7,x7,y7,z7,target_coord0,target_coord1,target_coord2,target_coord3,target_coord4,target_coord5,target_coord6,target_coord7
19,9.479605321448604,3.2597026379293212,10.872068985697496,1.5707963267948966,1.5707963267948966,1.5707963267948966,0,0.960235151857087,0.3569547961382824,0.3775469802716259,0,0.7583599325886163,0.805763799844624,0.5954056530412789,0,0.9012979118660714,0.1531167173262531,0.21860185567903578,0,0.8808394444398753,0.8700132603334424,0.44772180410904633,0,0.35698955029774343,0.8174589747606696,0.9308340475070016,0,0.8559348646887035,0.3052440405309012,0.6255158780210675,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,3,0,0
19,9.479605321448604,3.2597026379293212,10.872068985697496,1.5707963267948966,1.5707963267948966,1.5707963267948966,0,0.039764848142913034,0.8569547961382824,0.12245301972837419,0,0.2583599325886164,0.694236200155376,0.4045943469587212,0,0.5987020881339286,0.8468832826737469,0.7186018556790358,0,0.8808394444398753,0.8700132603334424,0.44772180410904633,0,0.8569895502977434,0.6825410252393304,0.06916595249299845,0,0.6440651353112965,0.6947559594690988,0.12551587802106745,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,3,0,0
19,9.479605321448604,3.2597026379293212,10.872068985697496,1.5707963267948966,1.5707963267948966,1.5707963267948966,0,0.960235151857087,0.3569547961382824,0.3775469802716259,0,0.7583599325886163,0.805763799844624,0.5954056530412789,0,0.5987020881339286,0.8468832826737469,0.7186018556790358,0,0.8808394444398753,0.8700132603334424,0.44772180410904633,0,0.14301044970225657,0.18254102523933038,0.43083404750700155,0,0.8559348646887035,0.3052440405309012,0.6255158780210675,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,3,0,0
19,9.479605321448604,3.2597026379293212,10.872068985697496,1.5707963267948966,1.5707963267948966,1.5707963267948966,0,0.46023515185708697,0.14304520386171757,0.6224530197283741,0,0.2583599325886164,0.694236200155376,0.4045943469587212,0,0.09870208813392856,0.6531167173262531,0.2813981443209643,0,0.6191605555601247,0.1299867396665576,0.9477218041090464,0,0.14301044970225657,0.18254102523933038,0.43083404750700155,0,0.14406513531129644,0.8052440405309012,0.8744841219789325,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,3,0,0
19,9.479605321448604,3.2597026379293212,10.872068985697496,1.5707963267948966,1.5707963267948966,1.5707963267948966,0,0.46023515185708697,0.14304520386171757,0.6224530197283741,0,0.7583599325886163,0.805763799844624,0.5954056530412789,0,0.40129791186607144,0.3468832826737469,0.7813981443209642,0,0.11916055556012474,0.3700132603334424,0.05227819589095365,0,0.8569895502977434,0.6825410252393304,0.06916595249299845,0,0.14406513531129644,0.8052440405309012,0.8744841219789325,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,3,0,0
19,9.479605321448604,3.2597026379293212,10.872068985697496,1.5707963267948966,1.5707963267948966,1.5707963267948966,0,0.539764848142913,0.6430452038617176,0.8775469802716259,0,0.2583599325886164,0.694236200155376,0.4045943469587212,0,0.9012979118660714,0.1531167173262531,0.21860185567903578,0,0.6191605555601247,0.1299867396665576,0.9477218041090464,0,0.14301044970225657,0.18254102523933038,0.43083404750700155,0,0.8559348646887035,0.3052440405309012,0.6255158780210675,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,3,0,0
19,9.479605321448604,3.2597026379293212,10.872068985697496,1.5707963267948966,1.5707963267948966,1.5707963267948966,0,0.539764848142913,0.6430452038617176,0.8775469802716259,0,0.2583599325886164,0.694236200155376,0.4045943469587212,0,0.40129791186607144,0.3468832826737469,0.7813981443209642,0,0.3808394444398753,0.6299867396665576,0.5522781958909536,0,0.35698955029774343,0.8174589747606696,0.9308340475070016,0,0.35593486468870356,0.1947559594690988,0.37448412197893255,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,3,0,0
19,9.479605321448604,3.2597026379293212,10.872068985697496,1.5707963267948966,1.5707963267948966,1.5707963267948966,0,0.46023515185708697,0.14304520386171757,0.6224530197283741,0,0.7583599325886163,0.805763799844624,0.5954056530412789,0,0.9012979118660714,0.1531167173262531,0.21860185567903578,0,0.8808394444398753,0.8700132603334424,0.44772180410904633,0,0.14301044970225657,0.18254102523933038,0.43083404750700155,0,0.35593486468870356,0.1947559594690988,0.37448412197893255,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,3,0,0
19,9.479605321448604,3.2597026379293212,10.872068985697496,1.5707963267948966,1.5707963267948966,1.5707963267948966,0,0.46023515185708697,0.14304520386171757,0.6224530197283741,0,0.7583599325886163,0.805763799844624,0.5954056530412789,0,0.9012979118660714,0.1531167173262531,0.21860185567903578,0,0.8808394444398753,0.8700132603334424,0.44772180410904633,0,0.6430104497022566,0.31745897476066964,0.5691659524929984,0,0.8559348646887035,0.3052440405309012,0.6255158780210675,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,3,0,0
19,9.479605321448604,3.2597026379293212,10.872068985697496,1.5707963267948966,1.5707963267948966,1.5707963267948966,0,0.039764848142913034,0.8569547961382824,0.12245301972837419,0,0.7416400674113837,0.19423620015537602,0.0954056530412789,0,0.5987020881339286,0.8468832826737469,0.7186018556790358,0,0.11916055556012474,0.3700132603334424,0.05227819589095365,0,0.6430104497022566,0.31745897476066964,0.5691659524929984,0,0.35593486468870356,0.1947559594690988,0.37448412197893255,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,3,0,0
19,9.479605321448604,3.2597026379293212,10.872068985697496,1.5707963267948966,1.5707963267948966,1.5707963267948966,0,0.539764848142913,0.6430452038617176,0.8775469802716259,0,0.7416400674113837,0.19423620015537602,0.0954056530412789,0,0.5987020881339286,0.8468832826737469,0.7186018556790358,0,0.8808394444398753,0.8700132603334424,0.44772180410904633,0,0.6430104497022566,0.31745897476066964,0.5691659524929984,0,0.8559348646887035,0.3052440405309012,0.6255158780210675,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,3,0,0
19,9.479605321448604,3.2597026379293212,10.872068985697496,1.5707963267948966,1.5707963267948966,1.5707963267948966,0,0.960235151857087,0.3569547961382824,0.3775469802716259,0,0.2416400674113836,0.305763799844624,0.9045943469587211,0,0.40129791186607144,0.3468832826737469,0.7813981443209642,0,0.6191605555601247,0.1299867396665576,0.9477218041090464,0,0.6430104497022566,0.31745897476066964,0.5691659524929984,0,0.14406513531129644,0.8052440405309012,0.8744841219789325,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,3,0,0
19,9.479605321448604,3.2597026379293212,10.872068985697496,1.5707963267948966,1.5707963267948966,1.5707963267948966,0,0.960235151857087,0.3569547961382824,0.3775469802716259,0,0.2583599325886164,0.694236200155376,0.4045943469587212,0,0.09870208813392856,0.6531167173262531,0.2813981443209643,0,0.3808394444398753,0.6299867396665576,0.5522781958909536,0,0.14301044970225657,0.18254102523933038,0.43083404750700155,0,0.14406513531129644,0.8052440405309012,0.8744841219789325,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,3,0,0
19,9.479605321448604,3.2597026379293212,10.872068985697496,1.5707963267948966,1.5707963267948966,1.5707963267948966,0,0.039764848142913034,0.8569547961382824,0.12245301972837419,0,0.2416400674113836,0.305763799844624,0.9045943469587211,0,0.9012979118660714,0.1531167173262531,0.21860185567903578,0,0.3808394444398753,0.6299867396665576,0.5522781958909536,0,0.8569895502977434,0.6825410252393304,0.06916595249299845,0,0.6440651353112965,0.6947559594690988,0.12551587802106745,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,3,0,0
19,9.479605321448604,3.2597026379293212,10.872068985697496,1.5707963267948966,1.5707963267948966,1.5707963267948966,0,0.539764848142913,0.6430452038617176,0.8775469802716259,0,0.2416400674113836,0.305763799844624,0.9045943469587211,0,0.9012979118660714,0.1531167173262531,0.21860185567903578,0,0.11916055556012474,0.3700132603334424,0.05227819589095365,0,0.6430104497022566,0.31745897476066964,0.5691659524929984,0,0.8559348646887035,0.3052440405309012,0.6255158780210675,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,3,0,0
19,9.479605321448604,3.2597026379293212,10.872068985697496,1.5707963267948966,1.5707963267948966,1.5707963267948966,0,0.46023515185708697,0.14304520386171757,0.6224530197283741,0,0.7583599325886163,0.805763799844624,0.5954056530412789,0,0.5987020881339286,0.8468832826737469,0.7186018556790358,0,0.6191605555601247,0.1299867396665576,0.9477218041090464,0,0.6430104497022566,0.31745897476066964,0.5691659524929984,0,0.14406513531129644,0.8052440405309012,0.8744841219789325,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,3,0,0
19,9.479605321448604,3.2597026379293212,10.872068985697496,1.5707963267948966,1.5707963267948966,1.5707963267948966,0,0.960235151857087,0.3569547961382824,0.3775469802716259,0,0.2416400674113836,0.305763799844624,0.9045943469587211,0,0.5987020881339286,0.8468832826737469,0.7186018556790358,0,0.11916055556012474,0.3700132603334424,0.05227819589095365,0,0.6430104497022566,0.31745897476066964,0.5691659524929984,0,0.6440651353112965,0.6947559594690988,0.12551587802106745,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,3,0,0
19,9.479605321448604,3.2597026379293212,10.872068985697496,1.5707963267948966,1.5707963267948966,1.5707963267948966,0,0.46023515185708697,0.14304520386171757,0.6224530197283741,0,0.2416400674113836,0.305763799844624,0.9045943469587211,0,0.9012979118660714,0.1531167173262531,0.21860185567903578,0,0.11916055556012474,0.3700132603334424,0.05227819589095365,0,0.35698955029774343,0.8174589747606696,0.9308340475070016,0,0.6440651353112965,0.6947559594690988,0.12551587802106745,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,3,0,0
19,9.479605321448604,3.2597026379293212,10.872068985697496,1.5707963267948966,1.5707963267948966,1.5707963267948966,0,0.039764848142913034,0.8569547961382824,0.12245301972837419,0,0.2416400674113836,0.305763799844624,0.9045943469587211,0,0.40129791186607144,0.3468832826737469,0.7813981443209642,0,0.8808394444398753,0.8700132603334424,0.44772180410904633,0,0.14301044970225657,0.18254102523933038,0.43083404750700155,0,0.14406513531129644,0.8052440405309012,0.8744841219789325,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,3,0,0
19,9.479605321448604,3.2597026379293212,10.872068985697496,1.5707963267948966,1.5707963267948966,1.5707963267948966,0,0.960235151857087,0.3569547961382824,0.3775469802716259,0,0.2416400674113836,0.305763799844624,0.9045943469587211,0,0.40129791186607144,0.3468832826737469,0.7813981443209642,0,0.11916055556012474,0.3700132603334424,0.05227819589095365,0,0.35698955029774343,0.8174589747606696,0.9308340475070016,0,0.6440651353112965,0.6947559594690988,0.12551587802106745,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,3,0,0
19,9.479605321448604,3.2597026379293212,10.872068985697496,1.5707963267948966,1.5707963267948966,1.5707963267948966,0,0.960235151857087,0.3569547961382824,0.3775469802716259,0,0.7583599325886163,0.805763799844624,0.5954056530412789,0,0.5987020881339286,0.8468832826737469,0.7186018556790358,0,0.11916055556012474,0.3700132603334424,0.05227819589095365,0,0.35698955029774343,0.8174589747606696,0.9308340475070016,0,0.14406513531129644,0.8052440405309012,0.8744841219789325,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,3,0,0
19,9.479605321448604,3.2597026379293212,10.872068985697496,1.5707963267948966,1.5707963267948966,1.5707963267948966,0,0.960235151857087,0.3569547961382824,0.3775469802716259,0,0.2416400674113836,0.305763799844624,0.9045943469587211,0,0.40129791186607144,0.3468832826737469,0.7813981443209642,0,0.6191605555601247,0.1299867396665576,0.9477218041090464,0,0.14301044970225657,0.18254102523933038,0.43083404750700155,0,0.8559348646887035,0.3052440405309012,0.6255158780210675,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,3,0,0
19,9.479605321448604,3.2597026379293212,10.872068985697496,1.5707963267948966,1.5707963267948966,1.5707963267948966,0,0.46023515185708697,0.14304520386171757,0.6224530197283741,0,0.2583599325886164,0.694236200155376,0.4045943469587212,0,0.5987020881339286,0.8468832826737469,0.7186018556790358,0,0.11916055556012474,0.3700132603334424,0.05227819589095365,0,0.8569895502977434,0.6825410252393304,0.06916595249299845,0,0.6440651353112965,0.6947559594690988,0.12551587802106745,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,3,0,0
19,9.479605321448604,3.2597026379293212,10.872068985697496,1.5707963267948966,1.5707963267948966,1.5707963267948966,0,0.539764848142913,0.6430452038617176,0.8775469802716259,0,0.7583599325886163,0.805763799844624,0.5954056530412789,0,0.5987020881339286,0.8468832826737469,0.7186018556790358,0,0.8808394444398753,0.8700132603334424,0.44772180410904633,0,0.6430104497022566,0.31745897476066964,0.5691659524929984,0,0.35593486468870356,0.1947559594690988,0.37448412197893255,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,3,0,0
19,9.479605321448604,3.2597026379293212,10.872068985697496,1.5707963267948966,1.5707963267948966,1.5707963267948966,0,0.539764848142913,0.6430452038617176,0.8775469802716259,0,0.2416400674113836,0.305763799844624,0.9045943469587211,0,0.40129791186607144,0.3468832826737469,0.7813981443209642,0,0.11916055556012474,0.3700132603334424,0.05227819589095365,0,0.6430104497022566,0.31745897476066964,0.5691659524929984,0,0.35593486468870356,0.1947559594690988,0.37448412197893255,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,3,0,0
19,9.479605321448604,3.2597026379293212,10.872068985697496,1.5707963267948966,1.5707963267948966,1.5707963267948966,0,0.539764848142913,0.6430452038617176,0.8775469802716259,0,0.7416400674113837,0.19423620015537602,0.0954056530412789,0,0.09870208813392856,0.6531167173262531,0.2813981443209643,0,0.8808394444398753,0.8700132603334424,0.44772180410904633,0,0.6430104497022566,0.31745897476066964,0.5691659524929984,0,0.8559348646887035,0.3052440405309012,0.6255158780210675,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,3,0,0
19,9.479605321448604,3.2597026379293212,10.872068985697496,1.5707963267948966,1.5707963267948966,1.5707963267948966,0,0.539764848142913,0.6430452038617176,0.8775469802716259,0,0.7416400674113837,0.19423620015537602,0.0954056530412789,0,0.09870208813392856,0.6531167173262531,0.2813981443209643,0,0.11916055556012474,0.3700132603334424,0.05227819589095365,0,0.35698955029774343,0.8174589747606696,0.9308340475070016,0,0.14406513531129644,0.8052440405309012,0.8744841219789325,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,3,0,0
19,9.479605321448604,3.2597026379293212,10.872068985697496,1.5707963267948966,1.5707963267948966,1.5707963267948966,0,0.960235151857087,0.3569547961382824,0.3775469802716259,0,0.2416400674113836,0.305763799844624,0.9045943469587211,0,0.9012979118660714,0.1531167173262531,0.21860185567903578,0,0.8808394444398753,0.8700132603334424,0.44772180410904633,0,0.8569895502977434,0.6825410252393304,0.06916595249299845,0,0.35593486468870356,0.1947559594690988,0.37448412197893255,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,3,0,0
19,9.479605321448604,3.2597026379293212,10.872068985697496,1.5707963267948966,1.5707963267948966,1.5707963267948966,0,0.46023515185708697,0.14304520386171757,0.6224530197283741,0,0.7583599325886163,0.805763799844624,0.5954056530412789,0,0.40129791186607144,0.3468832826737469,0.7813981443209642,0,0.8808394444398753,0.8700132603334424,0.44772180410904633,0,0.35698955029774343,0.8174589747606696,0.9308340475070016,0,0.8559348646887035,0.3052440405309012,0.6255158780210675,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,3,0,0
19,9.479605321448604,3.2597026379293212,10.872068985697496,1.5707963267948966,1.5707963267948966,1.5707963267948966,0,0.960235151857087,0.3569547961382824,0.3775469802716259,0,0.2416400674113836,0.305763799844624,0.9045943469587211,0,0.5987020881339286,0.8468832826737469,0.7186018556790358,0,0.6191605555601247,0.1299867396665576,0.9477218041090464,0,0.35698955029774343,0.8174589747606696,0.9308340475070016,0,0.8559348646887035,0.3052440405309012,0.6255158780210675,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,3,0,0
19,9.479605321448604,3.2597026379293212,10.872068985697496,1.5707963267948966,1.5707963267948966,1.5707963267948966,0,0.539764848142913,0.6430452038617176,0.8775469802716259,0,0.7416400674113837,0.19423620015537602,0.0954056530412789,0,0.09870208813392856,0.6531167173262531,0.2813981443209643,0,0.6191605555601247,0.1299867396665576,0.9477218041090464,0,0.35698955029774343,0.8174589747606696,0.9308340475070016,0,0.6440651353112965,0.6947559594690988,0.12551587802106745,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,3,0,0
19,9.479605321448604,3.2597026379293212,10.872068985697496,1.5707963267948966,1.5707963267948966,1.5707963267948966,0,0.46023515185708697,0.14304520386171757,0.6224530197283741,0,0.2416400674113836,0.305763799844624,0.9045943469587211,0,0.40129791186607144,0.3468832826737469,0.7813981443209642,0,0.6191605555601247,0.1299867396665576,0.9477218041090464,0,0.6430104497022566,0.31745897476066964,0.5691659524929984,0,0.6440651353112965,0.6947559594690988,0.12551587802106745,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,3,0,0
19,9.479605321448604,3.2597026379293212,10.872068985697496,1.5707963267948966,1.5707963267948966,1.5707963267948966,0,0.539764848142913,0.6430452038617176,0.8775469802716259,0,0.7583599325886163,0.805763799844624,0.5954056530412789,0,0.5987020881339286,0.8468832826737469,0.7186018556790358,0,0.8808394444398753,0.8700132603334424,0.44772180410904633,0,0.8569895502977434,0.6825410252393304,0.06916595249299845,0,0.14406513531129644,0.8052440405309012,0.8744841219789325,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,3,0,0
19,9.479605321448604,3.2597026379293212,10.872068985697496,1.5707963267948966,1.5707963267948966,1.5707963267948966,0,0.46023515185708697,0.14304520386171757,0.6224530197283741,0,0.7583599325886163,0.805763799844624,0.5954056530412789,0,0.09870208813392856,0.6531167173262531,0.2813981443209643,0,0.11916055556012474,0.3700132603334424,0.05227819589095365,0,0.6430104497022566,0.31745897476066964,0.5691659524929984,0,0.6440651353112965,0.6947559594690988,0.12551587802106745,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,3,0,0
19,9.482018681007931,3.2714275362078062,10.87355115095168,1.5707963267948966,1.5707963267948966,1.5707963267948966,0,0.9614021058069684,0.33058620847375997,0.3737824403968416,0,0.24026553922348706,0.29122864207709137,0.9091641835677728,0,0.400383201974201,0.33589130116594973,0.7882467357436441,0,0.6199320775882965,0.1509124642978551,0.9426854291080045,0,0.6434229230884853,0.3055776016738514,0.5647751430246664,0,0.6420153920269449,0.7083947227924351,0.11636183978444353,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,3,0,0
19,9.482018681007931,3.2714275362078062,10.87355115095168,1.5707963267948966,1.5707963267948966,1.5707963267948966,0,0.46140210580696833,0.16941379152624006,0.6262175596031584,0,0.24026553922348706,0.29122864207709137,0.9091641835677728,0,0.400383201974201,0.33589130116594973,0.7882467357436441,0,0.38006792241170345,0.6509124642978551,0.5573145708919955,0,0.6434229230884853,0.3055776016738514,0.5647751430246664,0,0.3579846079730551,0.2083947227924351,0.38363816021555647,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,3,0,0
19,9.482018681007931,3.2714275362078062,10.87355115095168,1.5707963267948966,1.5707963267948966,1.5707963267948966,0,0.5385978941930316,0.66941379152624,0.8737824403968416,0,0.24026553922348706,0.29122864207709137,0.9091641835677728,0,0.9003832019742011,0.16410869883405027,0.21175326425635588,0,0.11993207758829653,0.3490875357021449,0.05731457089199554,0,0.6434229230884853,0.3055776016738514,0.5647751430246664,0,0.6420153920269449,0.7083947227924351,0.11636183978444353,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,3,0,0
19,9.482018681007931,3.2714275362078062,10.87355115095168,1.5707963267948966,1.5707963267948966,1.5707963267948966,0,0.46140210580696833,0.16941379152624006,0.6262175596031584,0,0.759734460776513,0.7912286420770913,0.5908358164322272,0,0.5996167980257989,0.8358913011659497,0.7117532642563559,0,0.11993207758829653,0.3490875357021449,0.05731457089199554,0,0.35657707691151475,0.8055776016738514,0.9352248569753336,0,0.1420153920269449,0.7916052772075649,0.8836381602155565,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,3,0,0
19,9.482018681007931,3.2714275362078062,10.87355115095168,1.5707963267948966,1.5707963267948966,1.5707963267948966,0,0.5385978941930316,0.66941379152624,0.8737824403968416,0,0.24026553922348706,0.29122864207709137,0.9091641835677728,0,0.400383201974201,0.33589130116594973,0.7882467357436441,0,0.8800679224117035,0.8490875357021449,0.44268542910800446,0,0.35657707691151475,0.8055776016738514,0.9352248569753336,0,0.6420153920269449,0.7083947227924351,0.11636183978444353,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,3,0,0
19,9.482018681007931,3.2714275362078062,10.87355115095168,1.5707963267948966,1.5707963267948966,1.5707963267948966,0,0.46140210580696833,0.16941379152624006,0.6262175596031584,0,0.740265539223487,0.20877135792290863,0.09083581643222716,0,0.9003832019742011,0.16410869883405027,0.21175326425635588,0,0.38006792241170345,0.6509124642978551,0.5573145708919955,0,0.14342292308848525,0.19442239832614858,0.4352248569753336,0,0.1420153920269449,0.7916052772075649,0.8836381602155565,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,3,0,0
19,9.482018681007931,3.2714275362078062,10.87355115095168,1.5707963267948966,1.5707963267948966,1.5707963267948966,0,0.9614021058069684,0.33058620847375997,0.3737824403968416,0,0.759734460776513,0.7912286420770913,0.5908358164322272,0,0.400383201974201,0.33589130116594973,0.7882467357436441,0,0.38006792241170345,0.6509124642978551,0.5573145708919955,0,0.8565770769115147,0.6944223983261486,0.06477514302466642,0,0.3579846079730551,0.2083947227924351,0.38363816021555647,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,3,0,0
19,9.482018681007931,3.2714275362078062,10.87355115095168,1.5707963267948966,1.5707963267948966,1.5707963267948966,0,0.5385978941930316,0.66941379152624,0.8737824403968416,0,0.759734460776513,0.7912286420770913,0.5908358164322272,0,0.5996167980257989,0.8358913011659497,0.7117532642563559,0,0.8800679224117035,0.8490875357021449,0.44268542910800446,0,0.6434229230884853,0.3055776016738514,0.5647751430246664,0,0.6420153920269449,0.7083947227924351,0.11636183978444353,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,3,0,0
19,9.482018681007931,3.2714275362078062,10.87355115095168,1.5707963267948966,1.5707963267948966,1.5707963267948966,0,0.03859789419303167,0.83058620847376,0.1262175596031585,0,0.740265539223487,0.20877135792290863,0.09083581643222716,0,0.5996167980257989,0.8358913011659497,0.7117532642563559,0,0.11993207758829653,0.3490875357021449,0.05731457089199554,0,0.6434229230884853,0.3055776016738514,0.5647751430246664,0,0.3579846079730551,0.2083947227924351,0.38363816021555647,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,3,0,0
19,9.482018681007931,3.2714275362078062,10.87355115095168,1.5707963267948966,1.5707963267948966,1.5707963267948966,0,0.03859789419303167,0.83058620847376,0.1262175596031585,0,0.25973446077651297,0.7087713579229087,0.40916418356777284,0,0.5996167980257989,0.8358913011659497,0.7117532642563559,0,0.8800679224117035,0.8490875357021449,0.44268542910800446,0,0.8565770769115147,0.6944223983261486,0.06477514302466642,0,0.3579846079730551,0.2083947227924351,0.38363816021555647,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,3,0,0
19,9.482018681007931,3.2714275362078062,10.87355115095168,1.5707963267948966,1.5707963267948966,1.5707963267948966,0,0.46140210580696833,0.16941379152624006,0.6262175596031584,0,0.24026553922348706,0.29122864207709137,0.9091641835677728,0,0.09961679802579898,0.6641086988340503,0.28824673574364423,0,0.38006792241170345,0.6509124642978551,0.5573145708919955,0,0.8565770769115147,0.6944223983261486,0.06477514302466642,0,0.6420153920269449,0.7083947227924351,0.11636183978444353,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,3,0,0
19,9.482018681007931,3.2714275362078062,10.87355115095168,1.5707963267948966,1.5707963267948966,1.5707963267948966,0,0.46140210580696833,0.16941379152624006,0.6262175596031584,0,0.25973446077651297,0.7087713579229087,0.40916418356777284,0,0.5996167980257989,0.8358913011659497,0.7117532642563559,0,0.6199320775882965,0.1509124642978551,0.9426854291080045,0,0.6434229230884853,0.3055776016738514,0.5647751430246664,0,0.3579846079730551,0.2083947227924351,0.38363816021555647,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,3,0,0
19,9.482018681007931,3.2714275362078062,10.87355115095168,1.5707963267948966,1.5707963267948966,1.5707963267948966,0,0.03859789419303167,0.83058620847376,0.1262175596031585,0,0.740265539223487,0.20877135792290863,0.09083581643222716,0,0.5996167980257989,0.8358913011659497,0.7117532642563559,0,0.38006792241170345,0.6509124642978551,0.5573145708919955,0,0.8565770769115147,0.6944223983261486,0.06477514302466642,0,0.1420153920269449,0.7916052772075649,0.8836381602155565,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,3,0,0
19,9.482018681007931,3.2714275362078062,10.87355115095168,1.5707963267948966,1.5707963267948966,1.5707963267948966,0,0.46140210580696833,0.16941379152624006,0.6262175596031584,0,0.759734460776513,0.7912286420770913,0.5908358164322272,0,0.09961679802579898,0.6641086988340503,0.28824673574364423,0,0.8800679224117035,0.8490875357021449,0.44268542910800446,0,0.8565770769115147,0.6944223983261486,0.06477514302466642,0,0.8579846079730551,0.2916052772075649,0.6163618397844435,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,3,0,0
19,9.482018681007931,3.2714275362078062,10.87355115095168,1.5707963267948966,1.5707963267948966,1.5707963267948966,0,0.9614021058069684,0.33058620847375997,0.3737824403968416,0,0.24026553922348706,0.29122864207709137,0.9091641835677728,0,0.5996167980257989,0.8358913011659497,0.7117532642563559,0,0.11993207758829653,0.3490875357021449,0.05731457089199554,0,0.14342292308848525,0.19442239832614858,0.4352248569753336,0,0.1420153920269449,0.7916052772075649,0.8836381602155565,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,3,0,0
